animal_id,sex,latitude,longitude,timestamp,color_hex
164M,M,37.1562,-122.14343,28 Mar 2025 7:16 AM,#1976d2
164M,M,37.15705,-122.14382,28 Mar 2025 7:20 AM,#1976d2
164M,M,37.15741,-122.14465,28 Mar 2025 7:25 AM,#1976d2
164M,M,37.15752,-122.14542,28 Mar 2025 7:30 AM,#1976d2
164M,M,37.15666,-122.14667,28 Mar 2025 7:35 AM,#1976d2
164M,M,37.15647,-122.14669,28 Mar 2025 7:40 AM,#1976d2
164M,M,37.15653,-122.14669,28 Mar 2025 7:45 AM,#1976d2
164M,M,37.15651,-122.14669,28 Mar 2025 7:50 AM,#1976d2
164M,M,37.15631,-122.14674,28 Mar 2025 7:55 AM,#1976d2
164M,M,37.15632,-122.14674,28 Mar 2025 8:00 AM,#1976d2
164M,M,37.15639,-122.14656,28 Mar 2025 8:05 AM,#1976d2
164M,M,37.1563,-122.14661,28 Mar 2025 8:10 AM,#1976d2
164M,M,37.15615,-122.14714,28 Mar 2025 8:15 AM,#1976d2
164M,M,37.15644,-122.14681,28 Mar 2025 8:20 AM,#1976d2
164M,M,37.15626,-122.14681,28 Mar 2025 8:25 AM,#1976d2
164M,M,37.15656,-122.14668,28 Mar 2025 8:30 AM,#1976d2
164M,M,37.15662,-122.14669,28 Mar 2025 8:35 AM,#1976d2
164M,M,37.15633,-122.14682,28 Mar 2025 8:40 AM,#1976d2
164M,M,37.15622,-122.1468,28 Mar 2025 8:45 AM,#1976d2
164M,M,37.15634,-122.14668,28 Mar 2025 8:50 AM,#1976d2
164M,M,37.15622,-122.14675,28 Mar 2025 8:55 AM,#1976d2
164M,M,37.15628,-122.14669,28 Mar 2025 9:00 AM,#1976d2
164M,M,37.15637,-122.1467,28 Mar 2025 9:05 AM,#1976d2
164M,M,37.15631,-122.1467,28 Mar 2025 9:10 AM,#1976d2
164M,M,37.15638,-122.14677,28 Mar 2025 9:15 AM,#1976d2
164M,M,37.15609,-122.14668,28 Mar 2025 9:20 AM,#1976d2
164M,M,37.15656,-122.14681,28 Mar 2025 9:25 AM,#1976d2
164M,M,37.15604,-122.14673,28 Mar 2025 9:30 AM,#1976d2
164M,M,37.15631,-122.14663,28 Mar 2025 9:35 AM,#1976d2
164M,M,37.15638,-122.14662,28 Mar 2025 9:40 AM,#1976d2
164M,M,37.15619,-122.14659,28 Mar 2025 9:45 AM,#1976d2
164M,M,37.15639,-122.1468,28 Mar 2025 9:50 AM,#1976d2
164M,M,37.15635,-122.14664,28 Mar 2025 9:55 AM,#1976d2
164M,M,37.15638,-122.14662,28 Mar 2025 10:00 AM,#1976d2
164M,M,37.15647,-122.14669,28 Mar 2025 10:05 AM,#1976d2
164M,M,37.15625,-122.14669,28 Mar 2025 10:10 AM,#1976d2
164M,M,37.15625,-122.14655,28 Mar 2025 10:15 AM,#1976d2
164M,M,37.15634,-122.14664,28 Mar 2025 10:20 AM,#1976d2
164M,M,37.15633,-122.14667,28 Mar 2025 10:25 AM,#1976d2
164M,M,37.15637,-122.14674,28 Mar 2025 10:30 AM,#1976d2
164M,M,37.1562,-122.1465,28 Mar 2025 10:35 AM,#1976d2
164M,M,37.15625,-122.14665,28 Mar 2025 10:40 AM,#1976d2
164M,M,37.15634,-122.14669,28 Mar 2025 10:45 AM,#1976d2
164M,M,37.15628,-122.14671,28 Mar 2025 10:50 AM,#1976d2
164M,M,37.15631,-122.14663,28 Mar 2025 10:55 AM,#1976d2
164M,M,37.15633,-122.14667,28 Mar 2025 11:00 AM,#1976d2
164M,M,37.15632,-122.14671,28 Mar 2025 11:05 AM,#1976d2
164M,M,37.15624,-122.14672,28 Mar 2025 11:10 AM,#1976d2
164M,M,37.15629,-122.14676,28 Mar 2025 11:15 AM,#1976d2
164M,M,37.15621,-122.14676,28 Mar 2025 11:20 AM,#1976d2
164M,M,37.15628,-122.14669,28 Mar 2025 11:25 AM,#1976d2
164M,M,37.15625,-122.14671,28 Mar 2025 11:30 AM,#1976d2
164M,M,37.15629,-122.14669,28 Mar 2025 11:35 AM,#1976d2
164M,M,37.15625,-122.1468,28 Mar 2025 11:40 AM,#1976d2
164M,M,37.15634,-122.14657,28 Mar 2025 11:45 AM,#1976d2
164M,M,37.15626,-122.14671,28 Mar 2025 11:50 AM,#1976d2
164M,M,37.15636,-122.14665,28 Mar 2025 11:55 AM,#1976d2
164M,M,37.15627,-122.14665,28 Mar 2025 12:00 PM,#1976d2
164M,M,37.15635,-122.14665,28 Mar 2025 12:05 PM,#1976d2
164M,M,37.15623,-122.14666,28 Mar 2025 12:10 PM,#1976d2
164M,M,37.15639,-122.14678,28 Mar 2025 12:15 PM,#1976d2
164M,M,37.15629,-122.14667,28 Mar 2025 12:20 PM,#1976d2
164M,M,37.15641,-122.14685,28 Mar 2025 12:25 PM,#1976d2
164M,M,37.15633,-122.14678,28 Mar 2025 12:30 PM,#1976d2
164M,M,37.15626,-122.14671,28 Mar 2025 12:35 PM,#1976d2
164M,M,37.15636,-122.14682,28 Mar 2025 12:40 PM,#1976d2
164M,M,37.1564,-122.14685,28 Mar 2025 12:45 PM,#1976d2
164M,M,37.15634,-122.1467,28 Mar 2025 12:50 PM,#1976d2
164M,M,37.15639,-122.14676,28 Mar 2025 12:55 PM,#1976d2
164M,M,37.15636,-122.14674,28 Mar 2025 1:00 PM,#1976d2
164M,M,37.15648,-122.14661,28 Mar 2025 1:05 PM,#1976d2
164M,M,37.15639,-122.14668,28 Mar 2025 1:10 PM,#1976d2
164M,M,37.15601,-122.1469,28 Mar 2025 1:15 PM,#1976d2
164M,M,37.15618,-122.14666,28 Mar 2025 1:20 PM,#1976d2
164M,M,37.1564,-122.14667,28 Mar 2025 1:25 PM,#1976d2
164M,M,37.15632,-122.14667,28 Mar 2025 1:30 PM,#1976d2
164M,M,37.1564,-122.1467,28 Mar 2025 1:35 PM,#1976d2
164M,M,37.15621,-122.14686,28 Mar 2025 2:16 PM,#1976d2
164M,M,37.15629,-122.14675,28 Mar 2025 2:20 PM,#1976d2
164M,M,37.15635,-122.14667,28 Mar 2025 2:25 PM,#1976d2
164M,M,37.15632,-122.14674,28 Mar 2025 2:30 PM,#1976d2
164M,M,37.15627,-122.14676,28 Mar 2025 2:35 PM,#1976d2
164M,M,37.15627,-122.14674,28 Mar 2025 2:40 PM,#1976d2
164M,M,37.15605,-122.14705,28 Mar 2025 2:45 PM,#1976d2
164M,M,37.15633,-122.14671,28 Mar 2025 2:50 PM,#1976d2
164M,M,37.15632,-122.14671,28 Mar 2025 2:55 PM,#1976d2
164M,M,37.15623,-122.14678,28 Mar 2025 3:00 PM,#1976d2
164M,M,37.1562,-122.1468,28 Mar 2025 3:05 PM,#1976d2
164M,M,37.15633,-122.14674,28 Mar 2025 3:10 PM,#1976d2
164M,M,37.15619,-122.14698,28 Mar 2025 3:15 PM,#1976d2
164M,M,37.15628,-122.14679,28 Mar 2025 3:20 PM,#1976d2
164M,M,37.15637,-122.14675,28 Mar 2025 3:25 PM,#1976d2
164M,M,37.15649,-122.14644,28 Mar 2025 3:30 PM,#1976d2
164M,M,37.15627,-122.14692,28 Mar 2025 3:35 PM,#1976d2
164M,M,37.15629,-122.14684,28 Mar 2025 3:40 PM,#1976d2
164M,M,37.15636,-122.14677,28 Mar 2025 3:45 PM,#1976d2
164M,M,37.15634,-122.14675,28 Mar 2025 3:50 PM,#1976d2
164M,M,37.15621,-122.14693,28 Mar 2025 3:55 PM,#1976d2
164M,M,37.15636,-122.14674,28 Mar 2025 4:00 PM,#1976d2
164M,M,37.15627,-122.14681,28 Mar 2025 4:05 PM,#1976d2
164M,M,37.15615,-122.14677,28 Mar 2025 4:10 PM,#1976d2
164M,M,37.15631,-122.14677,28 Mar 2025 4:15 PM,#1976d2
164M,M,37.15629,-122.1467,28 Mar 2025 4:20 PM,#1976d2
164M,M,37.15636,-122.14676,28 Mar 2025 4:25 PM,#1976d2
164M,M,37.15625,-122.14684,28 Mar 2025 4:30 PM,#1976d2
164M,M,37.1564,-122.14663,28 Mar 2025 4:35 PM,#1976d2
164M,M,37.15629,-122.1468,28 Mar 2025 4:40 PM,#1976d2
164M,M,37.15659,-122.14687,28 Mar 2025 4:46 PM,#1976d2
164M,M,37.15635,-122.14693,28 Mar 2025 4:50 PM,#1976d2
164M,M,37.15636,-122.14665,28 Mar 2025 4:55 PM,#1976d2
164M,M,37.15634,-122.14675,28 Mar 2025 5:00 PM,#1976d2
164M,M,37.15634,-122.14674,28 Mar 2025 5:05 PM,#1976d2
164M,M,37.15633,-122.14671,28 Mar 2025 5:10 PM,#1976d2
164M,M,37.15631,-122.14663,28 Mar 2025 5:15 PM,#1976d2
164M,M,37.1563,-122.14664,28 Mar 2025 5:20 PM,#1976d2
164M,M,37.15624,-122.14666,28 Mar 2025 5:25 PM,#1976d2
164M,M,37.15636,-122.14671,28 Mar 2025 5:30 PM,#1976d2
164M,M,37.15632,-122.14671,28 Mar 2025 5:35 PM,#1976d2
164M,M,37.15632,-122.14676,28 Mar 2025 5:40 PM,#1976d2
164M,M,37.15626,-122.14674,28 Mar 2025 5:45 PM,#1976d2
164M,M,37.1562,-122.14672,28 Mar 2025 5:50 PM,#1976d2
164M,M,37.15618,-122.14668,28 Mar 2025 5:55 PM,#1976d2
164M,M,37.15639,-122.14667,28 Mar 2025 6:00 PM,#1976d2
164M,M,37.15621,-122.14675,28 Mar 2025 6:05 PM,#1976d2
164M,M,37.15638,-122.14677,28 Mar 2025 6:10 PM,#1976d2
164M,M,37.15622,-122.14699,28 Mar 2025 6:15 PM,#1976d2
164M,M,37.15622,-122.14671,28 Mar 2025 6:20 PM,#1976d2
164M,M,37.15631,-122.14668,28 Mar 2025 6:25 PM,#1976d2
164M,M,37.1563,-122.14661,28 Mar 2025 6:30 PM,#1976d2
164M,M,37.15626,-122.14659,28 Mar 2025 6:36 PM,#1976d2
164M,M,37.15647,-122.14668,28 Mar 2025 6:45 PM,#1976d2
164M,M,37.15626,-122.1467,28 Mar 2025 6:50 PM,#1976d2
164M,M,37.15626,-122.14671,28 Mar 2025 6:55 PM,#1976d2
164M,M,37.15633,-122.14668,28 Mar 2025 7:00 PM,#1976d2
164M,M,37.15631,-122.14684,28 Mar 2025 7:05 PM,#1976d2
164M,M,37.15611,-122.1468,28 Mar 2025 7:10 PM,#1976d2
164M,M,37.15634,-122.14678,28 Mar 2025 7:15 PM,#1976d2
164M,M,37.15631,-122.1467,28 Mar 2025 7:21 PM,#1976d2
164M,M,37.1561,-122.14653,28 Mar 2025 7:25 PM,#1976d2
164M,M,37.15625,-122.14669,28 Mar 2025 7:30 PM,#1976d2
164M,M,37.15629,-122.14674,28 Mar 2025 7:35 PM,#1976d2
164M,M,37.15623,-122.14669,28 Mar 2025 7:40 PM,#1976d2
164M,M,37.15622,-122.14671,28 Mar 2025 7:45 PM,#1976d2
164M,M,37.15594,-122.14679,28 Mar 2025 7:50 PM,#1976d2
164M,M,37.15533,-122.14636,28 Mar 2025 7:55 PM,#1976d2
164M,M,37.15527,-122.14526,28 Mar 2025 8:00 PM,#1976d2
164M,M,37.15618,-122.14394,28 Mar 2025 8:05 PM,#1976d2
164M,M,37.15578,-122.14267,28 Mar 2025 8:10 PM,#1976d2
164M,M,37.15507,-122.14167,28 Mar 2025 8:15 PM,#1976d2
164M,M,37.15505,-122.14001,28 Mar 2025 8:20 PM,#1976d2
164M,M,37.15525,-122.13908,28 Mar 2025 8:25 PM,#1976d2
164M,M,37.15522,-122.13898,28 Mar 2025 8:30 PM,#1976d2
164M,M,37.15512,-122.13897,28 Mar 2025 8:35 PM,#1976d2
164M,M,37.1553,-122.13929,28 Mar 2025 8:40 PM,#1976d2
164M,M,37.15527,-122.13907,28 Mar 2025 8:45 PM,#1976d2
164M,M,37.15557,-122.13932,28 Mar 2025 8:50 PM,#1976d2
164M,M,37.15523,-122.13905,28 Mar 2025 8:55 PM,#1976d2
164M,M,37.15522,-122.13895,28 Mar 2025 9:00 PM,#1976d2
164M,M,37.15532,-122.13912,28 Mar 2025 9:05 PM,#1976d2
164M,M,37.15524,-122.13895,28 Mar 2025 9:10 PM,#1976d2
164M,M,37.15561,-122.13947,28 Mar 2025 9:15 PM,#1976d2
164M,M,37.15526,-122.1392,28 Mar 2025 9:20 PM,#1976d2
164M,M,37.15523,-122.13913,28 Mar 2025 9:25 PM,#1976d2
164M,M,37.15509,-122.13894,28 Mar 2025 9:30 PM,#1976d2
164M,M,37.15519,-122.13919,28 Mar 2025 9:35 PM,#1976d2
164M,M,37.15569,-122.13935,28 Mar 2025 9:40 PM,#1976d2
164M,M,37.15543,-122.13934,28 Mar 2025 9:45 PM,#1976d2
164M,M,37.15509,-122.1389,28 Mar 2025 9:50 PM,#1976d2
164M,M,37.1555,-122.13957,28 Mar 2025 9:55 PM,#1976d2
164M,M,37.15508,-122.139,28 Mar 2025 10:00 PM,#1976d2
164M,M,37.15513,-122.13901,28 Mar 2025 10:05 PM,#1976d2
164M,M,37.15517,-122.1388,28 Mar 2025 10:10 PM,#1976d2
164M,M,37.15501,-122.13894,28 Mar 2025 10:15 PM,#1976d2
164M,M,37.15521,-122.13866,28 Mar 2025 10:20 PM,#1976d2
164M,M,37.15517,-122.13826,28 Mar 2025 10:25 PM,#1976d2
164M,M,37.15504,-122.13815,28 Mar 2025 10:30 PM,#1976d2
164M,M,37.15556,-122.13844,28 Mar 2025 10:35 PM,#1976d2
164M,M,37.15522,-122.13851,28 Mar 2025 10:40 PM,#1976d2
164M,M,37.15583,-122.1384,28 Mar 2025 10:45 PM,#1976d2
164M,M,37.15513,-122.13835,28 Mar 2025 10:50 PM,#1976d2
164M,M,37.15523,-122.13831,28 Mar 2025 10:55 PM,#1976d2
164M,M,37.15524,-122.1384,28 Mar 2025 11:00 PM,#1976d2
164M,M,37.15507,-122.13831,28 Mar 2025 11:05 PM,#1976d2
164M,M,37.15508,-122.13832,28 Mar 2025 11:10 PM,#1976d2
164M,M,37.15515,-122.13795,28 Mar 2025 11:15 PM,#1976d2
164M,M,37.15529,-122.13866,28 Mar 2025 11:20 PM,#1976d2
164M,M,37.15538,-122.13827,28 Mar 2025 11:25 PM,#1976d2
164M,M,37.15533,-122.13859,28 Mar 2025 11:30 PM,#1976d2
164M,M,37.15511,-122.13783,28 Mar 2025 11:35 PM,#1976d2
164M,M,37.15524,-122.13813,28 Mar 2025 11:40 PM,#1976d2
164M,M,37.15507,-122.13824,28 Mar 2025 11:45 PM,#1976d2
164M,M,37.15516,-122.1383,28 Mar 2025 11:50 PM,#1976d2
164M,M,37.15522,-122.13831,28 Mar 2025 11:55 PM,#1976d2
164M,M,37.15516,-122.1382,29 Mar 2025 12:00 AM,#1976d2
164M,M,37.15483,-122.13829,29 Mar 2025 12:05 AM,#1976d2
164M,M,37.15504,-122.13826,29 Mar 2025 12:10 AM,#1976d2
164M,M,37.15519,-122.13834,29 Mar 2025 12:15 AM,#1976d2
164M,M,37.15506,-122.13821,29 Mar 2025 12:20 AM,#1976d2
164M,M,37.15511,-122.13829,29 Mar 2025 12:25 AM,#1976d2
164M,M,37.15521,-122.13846,29 Mar 2025 12:30 AM,#1976d2
164M,M,37.1553,-122.13852,29 Mar 2025 12:35 AM,#1976d2
164M,M,37.15516,-122.13831,29 Mar 2025 12:41 AM,#1976d2
164M,M,37.15512,-122.1384,29 Mar 2025 12:45 AM,#1976d2
164M,M,37.15519,-122.13807,29 Mar 2025 12:50 AM,#1976d2
164M,M,37.15517,-122.13824,29 Mar 2025 12:55 AM,#1976d2
164M,M,37.15511,-122.13831,29 Mar 2025 1:01 AM,#1976d2
164M,M,37.15521,-122.13818,29 Mar 2025 1:05 AM,#1976d2
164M,M,37.15514,-122.13824,29 Mar 2025 1:10 AM,#1976d2
164M,M,37.1552,-122.13832,29 Mar 2025 1:15 AM,#1976d2
164M,M,37.15503,-122.1382,29 Mar 2025 1:20 AM,#1976d2
164M,M,37.15514,-122.13831,29 Mar 2025 1:25 AM,#1976d2
164M,M,37.15511,-122.13805,29 Mar 2025 1:30 AM,#1976d2
164M,M,37.15511,-122.13815,29 Mar 2025 1:35 AM,#1976d2
164M,M,37.15511,-122.13817,29 Mar 2025 1:40 AM,#1976d2
164M,M,37.15458,-122.13795,29 Mar 2025 1:45 AM,#1976d2
164M,M,37.15496,-122.13835,29 Mar 2025 1:50 AM,#1976d2
164M,M,37.15522,-122.13815,29 Mar 2025 1:55 AM,#1976d2
164M,M,37.15543,-122.13838,29 Mar 2025 2:00 AM,#1976d2
164M,M,37.15518,-122.13846,29 Mar 2025 2:05 AM,#1976d2
164M,M,37.1554,-122.13854,29 Mar 2025 2:10 AM,#1976d2
164M,M,37.15527,-122.13854,29 Mar 2025 2:15 AM,#1976d2
164M,M,37.15547,-122.13873,29 Mar 2025 2:20 AM,#1976d2
164M,M,37.15559,-122.13908,29 Mar 2025 2:25 AM,#1976d2
164M,M,37.15542,-122.13861,29 Mar 2025 2:30 AM,#1976d2
164M,M,37.15529,-122.13829,29 Mar 2025 2:35 AM,#1976d2
164M,M,37.15508,-122.13829,29 Mar 2025 2:40 AM,#1976d2
164M,M,37.15525,-122.13824,29 Mar 2025 2:45 AM,#1976d2
164M,M,37.15533,-122.13837,29 Mar 2025 2:50 AM,#1976d2
164M,M,37.15519,-122.13838,29 Mar 2025 2:55 AM,#1976d2
164M,M,37.15522,-122.13808,29 Mar 2025 3:00 AM,#1976d2
164M,M,37.15519,-122.13797,29 Mar 2025 3:05 AM,#1976d2
164M,M,37.15524,-122.1386,29 Mar 2025 3:10 AM,#1976d2
164M,M,37.15549,-122.13902,29 Mar 2025 3:15 AM,#1976d2
164M,M,37.15527,-122.13815,29 Mar 2025 3:20 AM,#1976d2
164M,M,37.15524,-122.13793,29 Mar 2025 3:25 AM,#1976d2
164M,M,37.15534,-122.13849,29 Mar 2025 3:30 AM,#1976d2
164M,M,37.15521,-122.13831,29 Mar 2025 3:36 AM,#1976d2
164M,M,37.15524,-122.13824,29 Mar 2025 3:40 AM,#1976d2
164M,M,37.15523,-122.13834,29 Mar 2025 3:45 AM,#1976d2
164M,M,37.15525,-122.13834,29 Mar 2025 3:50 AM,#1976d2
164M,M,37.15496,-122.13829,29 Mar 2025 3:55 AM,#1976d2
164M,M,37.15512,-122.13824,29 Mar 2025 4:00 AM,#1976d2
164M,M,37.15535,-122.13843,29 Mar 2025 4:05 AM,#1976d2
164M,M,37.15517,-122.13834,29 Mar 2025 4:10 AM,#1976d2
164M,M,37.15514,-122.13844,29 Mar 2025 4:15 AM,#1976d2
164M,M,37.15516,-122.13825,29 Mar 2025 4:20 AM,#1976d2
164M,M,37.15499,-122.13814,29 Mar 2025 4:25 AM,#1976d2
164M,M,37.15521,-122.13826,29 Mar 2025 4:30 AM,#1976d2
164M,M,37.15517,-122.13812,29 Mar 2025 4:35 AM,#1976d2
164M,M,37.15501,-122.13814,29 Mar 2025 4:40 AM,#1976d2
164M,M,37.15438,-122.13855,29 Mar 2025 4:45 AM,#1976d2
164M,M,37.15263,-122.13863,29 Mar 2025 4:50 AM,#1976d2
164M,M,37.15227,-122.13863,29 Mar 2025 4:55 AM,#1976d2
164M,M,37.15163,-122.13891,29 Mar 2025 5:01 AM,#1976d2
164M,M,37.15153,-122.13921,29 Mar 2025 5:05 AM,#1976d2
164M,M,37.15105,-122.13998,29 Mar 2025 5:10 AM,#1976d2
164M,M,37.15031,-122.14086,29 Mar 2025 5:15 AM,#1976d2
164M,M,37.1499,-122.14295,29 Mar 2025 5:20 AM,#1976d2
164M,M,37.15036,-122.14433,29 Mar 2025 5:25 AM,#1976d2
164M,M,37.14939,-122.14488,29 Mar 2025 5:30 AM,#1976d2
164M,M,37.1489,-122.14429,29 Mar 2025 5:35 AM,#1976d2
164M,M,37.14801,-122.14447,29 Mar 2025 5:40 AM,#1976d2
164M,M,37.14769,-122.14417,29 Mar 2025 5:45 AM,#1976d2
164M,M,37.14786,-122.14346,29 Mar 2025 5:50 AM,#1976d2
164M,M,37.1476,-122.14297,29 Mar 2025 5:55 AM,#1976d2
164M,M,37.14776,-122.14427,29 Mar 2025 6:00 AM,#1976d2
164M,M,37.14772,-122.14255,29 Mar 2025 6:05 AM,#1976d2
164M,M,37.1476,-122.14426,29 Mar 2025 6:10 AM,#1976d2
164M,M,37.14724,-122.1437,29 Mar 2025 6:15 AM,#1976d2
164M,M,37.1468,-122.14515,29 Mar 2025 6:20 AM,#1976d2
164M,M,37.14598,-122.14434,29 Mar 2025 6:25 AM,#1976d2
164M,M,37.14605,-122.14411,29 Mar 2025 6:30 AM,#1976d2
164M,M,37.14528,-122.1442,29 Mar 2025 6:35 AM,#1976d2
164M,M,37.14538,-122.14418,29 Mar 2025 6:40 AM,#1976d2
164M,M,37.14529,-122.14428,29 Mar 2025 6:45 AM,#1976d2
164M,M,37.14513,-122.14408,29 Mar 2025 6:50 AM,#1976d2
164M,M,37.14531,-122.14417,29 Mar 2025 6:55 AM,#1976d2
164M,M,37.14527,-122.14412,29 Mar 2025 7:00 AM,#1976d2
164M,M,37.14522,-122.14415,29 Mar 2025 7:05 AM,#1976d2
164M,M,37.14545,-122.14412,29 Mar 2025 7:10 AM,#1976d2
164M,M,37.14519,-122.14404,29 Mar 2025 7:15 AM,#1976d2
164M,M,37.14512,-122.14403,29 Mar 2025 7:20 AM,#1976d2
164M,M,37.1454,-122.1442,29 Mar 2025 7:25 AM,#1976d2
164M,M,37.14534,-122.14414,29 Mar 2025 7:30 AM,#1976d2
164M,M,37.14531,-122.14427,29 Mar 2025 7:35 AM,#1976d2
164M,M,37.14546,-122.14416,29 Mar 2025 7:40 AM,#1976d2
164M,M,37.14529,-122.14418,29 Mar 2025 7:45 AM,#1976d2
164M,M,37.14575,-122.14427,29 Mar 2025 7:50 AM,#1976d2
164M,M,37.14529,-122.14417,29 Mar 2025 7:55 AM,#1976d2
164M,M,37.14544,-122.14423,29 Mar 2025 8:00 AM,#1976d2
164M,M,37.14565,-122.14432,29 Mar 2025 8:05 AM,#1976d2
164M,M,37.14545,-122.14426,29 Mar 2025 8:10 AM,#1976d2
164M,M,37.14531,-122.14423,29 Mar 2025 8:15 AM,#1976d2
164M,M,37.14537,-122.14464,29 Mar 2025 8:20 AM,#1976d2
164M,M,37.14536,-122.14423,29 Mar 2025 8:25 AM,#1976d2
164M,M,37.1452,-122.1442,29 Mar 2025 8:30 AM,#1976d2
164M,M,37.1455,-122.1442,29 Mar 2025 8:35 AM,#1976d2
164M,M,37.14521,-122.14427,29 Mar 2025 8:40 AM,#1976d2
164M,M,37.14523,-122.14442,29 Mar 2025 8:45 AM,#1976d2
164M,M,37.14541,-122.14429,29 Mar 2025 8:50 AM,#1976d2
164M,M,37.1452,-122.1443,29 Mar 2025 8:55 AM,#1976d2
164M,M,37.14541,-122.14413,29 Mar 2025 9:00 AM,#1976d2
164M,M,37.14546,-122.14423,29 Mar 2025 9:05 AM,#1976d2
164M,M,37.14536,-122.14419,29 Mar 2025 9:10 AM,#1976d2
164M,M,37.14539,-122.1443,29 Mar 2025 9:15 AM,#1976d2
164M,M,37.14536,-122.14423,29 Mar 2025 9:20 AM,#1976d2
164M,M,37.14538,-122.14419,29 Mar 2025 9:25 AM,#1976d2
164M,M,37.14538,-122.14429,29 Mar 2025 9:30 AM,#1976d2
164M,M,37.14527,-122.14414,29 Mar 2025 9:35 AM,#1976d2
164M,M,37.14536,-122.14428,29 Mar 2025 9:40 AM,#1976d2
164M,M,37.14527,-122.14436,29 Mar 2025 9:45 AM,#1976d2
164M,M,37.14532,-122.1442,29 Mar 2025 9:50 AM,#1976d2
164M,M,37.14539,-122.14421,29 Mar 2025 9:55 AM,#1976d2
164M,M,37.14542,-122.14426,29 Mar 2025 10:00 AM,#1976d2
164M,M,37.14533,-122.14423,29 Mar 2025 10:05 AM,#1976d2
164M,M,37.1454,-122.14424,29 Mar 2025 10:10 AM,#1976d2
164M,M,37.14524,-122.14426,29 Mar 2025 10:15 AM,#1976d2
164M,M,37.14546,-122.14445,29 Mar 2025 10:20 AM,#1976d2
164M,M,37.14543,-122.14436,29 Mar 2025 10:25 AM,#1976d2
164M,M,37.1455,-122.14417,29 Mar 2025 10:30 AM,#1976d2
164M,M,37.14554,-122.14428,29 Mar 2025 10:35 AM,#1976d2
164M,M,37.14548,-122.14433,29 Mar 2025 10:40 AM,#1976d2
164M,M,37.1461,-122.14493,29 Mar 2025 10:45 AM,#1976d2
164M,M,37.14545,-122.14438,29 Mar 2025 10:50 AM,#1976d2
164M,M,37.14541,-122.14426,29 Mar 2025 10:55 AM,#1976d2
164M,M,37.14545,-122.14422,29 Mar 2025 11:00 AM,#1976d2
164M,M,37.14547,-122.14424,29 Mar 2025 11:05 AM,#1976d2
164M,M,37.1454,-122.14431,29 Mar 2025 11:10 AM,#1976d2
164M,M,37.14563,-122.14425,29 Mar 2025 11:15 AM,#1976d2
164M,M,37.14532,-122.14446,29 Mar 2025 11:20 AM,#1976d2
164M,M,37.14554,-122.1443,29 Mar 2025 11:25 AM,#1976d2
164M,M,37.14524,-122.14429,29 Mar 2025 11:30 AM,#1976d2
164M,M,37.14543,-122.1442,29 Mar 2025 11:35 AM,#1976d2
164M,M,37.1455,-122.14442,29 Mar 2025 11:40 AM,#1976d2
164M,M,37.1454,-122.14439,29 Mar 2025 11:46 AM,#1976d2
164M,M,37.14546,-122.14434,29 Mar 2025 11:50 AM,#1976d2
164M,M,37.14585,-122.14419,29 Mar 2025 11:55 AM,#1976d2
164M,M,37.1454,-122.14429,29 Mar 2025 12:00 PM,#1976d2
164M,M,37.14552,-122.14429,29 Mar 2025 12:05 PM,#1976d2
164M,M,37.14546,-122.14436,29 Mar 2025 12:10 PM,#1976d2
164M,M,37.14558,-122.14413,29 Mar 2025 12:15 PM,#1976d2
164M,M,37.14542,-122.14442,29 Mar 2025 12:20 PM,#1976d2
164M,M,37.14534,-122.14434,29 Mar 2025 12:25 PM,#1976d2
164M,M,37.14543,-122.14436,29 Mar 2025 12:30 PM,#1976d2
164M,M,37.14536,-122.14449,29 Mar 2025 12:35 PM,#1976d2
164M,M,37.1453,-122.14423,29 Mar 2025 12:40 PM,#1976d2
164M,M,37.1452,-122.14417,29 Mar 2025 12:45 PM,#1976d2
164M,M,37.14543,-122.14434,29 Mar 2025 12:50 PM,#1976d2
164M,M,37.1452,-122.14474,29 Mar 2025 12:55 PM,#1976d2
164M,M,37.14539,-122.14428,29 Mar 2025 1:00 PM,#1976d2
164M,M,37.14538,-122.14425,29 Mar 2025 1:05 PM,#1976d2
164M,M,37.14539,-122.14403,29 Mar 2025 1:10 PM,#1976d2
164M,M,37.14537,-122.14417,29 Mar 2025 1:15 PM,#1976d2
164M,M,37.14549,-122.14417,29 Mar 2025 1:20 PM,#1976d2
164M,M,37.14537,-122.14433,29 Mar 2025 1:26 PM,#1976d2
164M,M,37.14542,-122.14423,29 Mar 2025 1:30 PM,#1976d2
164M,M,37.14566,-122.14418,29 Mar 2025 1:35 PM,#1976d2
164M,M,37.14547,-122.14426,29 Mar 2025 1:40 PM,#1976d2
164M,M,37.14553,-122.14429,29 Mar 2025 1:45 PM,#1976d2
164M,M,37.1455,-122.14423,29 Mar 2025 2:06 PM,#1976d2
164M,M,37.14544,-122.14419,29 Mar 2025 2:10 PM,#1976d2
164M,M,37.14553,-122.14413,29 Mar 2025 2:15 PM,#1976d2
164M,M,37.14514,-122.14419,29 Mar 2025 2:20 PM,#1976d2
164M,M,37.14529,-122.14433,29 Mar 2025 2:25 PM,#1976d2
164M,M,37.14539,-122.1443,29 Mar 2025 2:30 PM,#1976d2
164M,M,37.14526,-122.14431,29 Mar 2025 2:35 PM,#1976d2
164M,M,37.1453,-122.14433,29 Mar 2025 2:40 PM,#1976d2
